#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 05 24 22 00 120  4.8  6.1  0.18  2.65 99.00 182 1017.0  14.2   8.5 999.0 99.0 99.00
2019 05 24 22 20 136  5.0  6.4  0.19  2.40 99.00 134 1016.8  14.1   8.4 999.0 99.0 99.00
2019 05 24 22 40 141  5.1  5.7  0.17  2.12 99.00 195 1016.5  13.9   8.3 999.0 99.0 99.00
2019 05 24 23 00 137  6.0  6.9  0.18  2.31 99.00 209 1016.1  14.2   8.4 999.0 99.0 99.00
2019 05 24 23 20 127  6.3  7.5  0.19  2.10 99.00 999 1015.7  14.2   8.4 999.0 99.0 99.00
2019 05 24 23 40 127  4.8  5.8  0.19  2.14 99.00 134 1015.6  14.2   8.5 999.0 99.0 99.00
2019 05 25 00 00 127  4.7  5.4  0.19  2.07 99.00 211 1015.6  14.3   8.4 999.0 99.0 99.00
2019 05 25 00 20 136  5.2  6.1  0.17 99.00 99.00 289 1015.7  14.2   8.4 999.0 99.0 99.00
2019 05 25 00 40 139  4.6  5.5  0.19  2.17 99.00  10 1015.6  13.9   8.5 999.0 99.0 99.00
2019 05 25 01 00 146  5.3  6.4  0.17  2.03 99.00  74 1015.4  14.1   8.6 999.0 99.0 99.00
2019 05 25 01 20 149  5.6  7.7  0.17 99.00 99.00 230 1015.2  13.9   8.6 999.0 99.0 99.00
2019 05 25 01 40 131  5.8  7.2  0.17 99.00 99.00 156 1014.8  14.4   8.7 999.0 99.0 99.00
2019 05 25 02 00 137  5.8  6.9  0.18 99.00 99.00  20 1014.8  14.5   8.7 999.0 99.0 99.00
2019 05 25 02 20 130  5.9  6.9  0.21  2.05 99.00 122 1014.6  14.3   8.7 999.0 99.0 99.00
2019 05 25 02 40 135  6.2  7.5  0.22  2.16 99.00 999 1014.1  14.4   8.6 999.0 99.0 99.00
2019 05 25 03 00 128  5.7  6.8  0.21  2.14 99.00 101 1014.0  14.2   8.5 999.0 99.0 99.00
2019 05 25 03 20 126  6.4  7.6  0.23 99.00 99.00 999 1013.6  14.0   8.5 999.0 99.0 99.00
2019 05 25 03 40 141  6.5  8.4  0.21  2.04 99.00 999 1013.4  14.2   8.7 999.0 99.0 99.00
2019 05 25 07 40 161  4.0  4.8  0.18 99.00 99.00  74 9999.0  13.4   8.5 999.0 99.0 99.00
2019 05 25 08 00 156  6.0  7.2  0.19  2.22 99.00 106 1009.6  13.2   8.6 999.0 99.0 99.00
2019 05 25 10 40 103  2.1  3.0 99.00 99.00 99.00 999 1010.3  10.3 999.0 999.0 99.0 99.00
2019 05 25 11 00 145  3.1  3.7  0.23  2.49 99.00  73 1010.3  10.7   8.5 999.0 99.0 99.00
2019 05 25 11 20 166  4.2  4.9  0.23  2.70 99.00 225 1010.2  10.6   8.5 999.0 99.0 99.00
2019 05 25 11 40 163  4.1  4.7  0.26  2.87 99.00 189 1010.2  10.4   8.5 999.0 99.0 99.00
2019 05 25 12 00 179  4.7  5.5  0.34  2.86 99.00 178 1010.6  10.3   8.5 999.0 99.0 99.00
2019 05 25 12 20 186  4.3  5.1  0.40  2.98 99.00 189 1010.9  10.2   8.5 999.0 99.0 99.00
2019 05 25 12 40 197  4.6  5.3  0.41  3.11 99.00 194 1011.2   9.5   8.5 999.0 99.0 99.00
2019 05 25 13 00 204  3.4  4.3  0.37  2.86 99.00 164 1011.1   8.9   8.6 999.0 99.0 99.00
2019 05 25 13 20 219  4.9  5.7  0.43  2.93 99.00 206 1010.8   9.5   8.6 999.0 99.0 99.00
2019 05 25 13 40 233  5.2  6.1  0.47  3.01 99.00 198 1011.0   9.5   8.6 999.0 99.0 99.00
2019 05 25 14 00 232  5.7  6.7  0.48  2.90 99.00 190 1010.8   9.4   8.6 999.0 99.0 99.00
2019 05 25 14 20 239  6.0  6.8  0.50  2.93 99.00 208 1011.0   9.5   8.6 999.0 99.0 99.00
2019 05 25 14 40 231  6.1  6.9  0.49  2.86 99.00 194 1011.3   9.2   8.6 999.0 99.0 99.00
2019 05 25 15 00 230  5.5  6.5  0.49  2.83 99.00 191 1011.0   9.4   8.6 999.0 99.0 99.00
2019 05 25 15 20 234  4.6  5.7  0.54  2.83 99.00 201 1011.0   9.3   8.6 999.0 99.0 99.00
2019 05 25 15 40 229  5.8  6.9  0.53  2.93 99.00 179 1011.4   9.2   8.6 999.0 99.0 99.00
2019 05 25 16 00 233  5.7  6.9  0.49  2.98 99.00 213 1011.6   9.4   8.6 999.0 99.0 99.00
2019 05 25 16 20 233  5.5  6.2  0.54  3.01 99.00 203 1011.8   9.5   8.6 999.0 99.0 99.00
2019 05 25 16 40 234  5.1  5.8  0.52  2.99 99.00 198 1012.2   9.3   8.6 999.0 99.0 99.00
2019 05 25 17 00 238  4.9  5.7  0.53  3.02 99.00 197 1012.4   9.6   8.6 999.0 99.0 99.00
2019 05 25 17 20 236  5.7  6.7  0.55  3.02 99.00 191 1012.2   9.4   8.6 999.0 99.0 99.00
2019 05 25 17 40 239  4.1  5.7  0.60  3.13 99.00 193 1012.1   9.6   8.6 999.0 99.0 99.00
2019 05 25 18 00 224  3.8  4.7  0.60  3.08 99.00 207 1011.9   9.2   8.6 999.0 99.0 99.00
2019 05 25 18 20 129  1.5  2.6  0.62  3.17 99.00 197 1012.5   9.4   8.6 999.0 99.0 99.00
2019 05 25 18 40 240  2.0  3.6  0.62  3.19 99.00 194 1012.4   9.9   8.6 999.0 99.0 99.00
2019 05 25 19 00 233  3.6  4.3 99.00 99.00 99.00 999 1012.3   9.6   8.6 999.0 99.0 99.00
2019 05 25 19 20 175  2.0  2.7 99.00 99.00 99.00 999 1012.1   9.8   8.7 999.0 99.0 99.00
2019 05 25 19 40 196  2.8  4.1 99.00 99.00 99.00 999 1012.1  10.4   8.9 999.0 99.0 99.00
2019 05 25 20 00 194  3.5  4.5 99.00 99.00 99.00 999 1012.3   9.5   8.9 999.0 99.0 99.00
2019 05 25 20 20 196  4.6  5.3 99.00 99.00 99.00 999 1012.6   9.3   9.0 999.0 99.0 99.00
2019 05 25 20 40 183  3.7  4.5 99.00 99.00 99.00 999 1012.6   9.8   8.9 999.0 99.0 99.00
2019 05 25 21 00 199  3.8  4.5 99.00 99.00 99.00 999 1012.5  10.2   9.0 999.0 99.0 99.00
2019 05 25 21 20 208  4.6  5.8 99.00 99.00 99.00 999 1012.5  10.5   9.0 999.0 99.0 99.00
2019 05 25 21 40 214  5.7  7.9 99.00 99.00 99.00 999 1012.5  11.6   9.1 999.0 99.0 99.00
2019 05 25 22 00 184  4.3  5.1 99.00 99.00 99.00 999 1012.8  10.0   9.1 999.0 99.0 99.00
2019 05 25 22 20 196  4.6  6.9 99.00 99.00 99.00 999 1012.7  11.0   9.1 999.0 99.0 99.00
2019 05 25 22 40 168  5.0  6.1 99.00 99.00 99.00 999 1012.8  10.5   9.2 999.0 99.0 99.00
2019 05 25 23 00 180  5.1  6.0 99.00 99.00 99.00 999 1012.7  10.3   9.2 999.0 99.0 99.00
2019 05 25 23 20 185  5.5  6.9 99.00 99.00 99.00 999 1012.7  10.4   9.2 999.0 99.0 99.00
2019 05 25 23 40 194  5.3  6.4 99.00 99.00 99.00 999 1012.7  10.5   9.2 999.0 99.0 99.00
2019 05 26 00 00 184  5.2  6.7 99.00 99.00 99.00 999 1012.6  10.2   9.1 999.0 99.0 99.00
2019 05 26 00 20 197  5.5  6.6 99.00 99.00 99.00 999 1012.5  10.6   9.1 999.0 99.0 99.00
2019 05 26 00 40 177  4.0  5.3 99.00 99.00 99.00 999 1012.6  10.0   9.1 999.0 99.0 99.00
2019 05 26 01 00 176  4.0  4.6 99.00 99.00 99.00 999 1012.4   9.9   9.0 999.0 99.0 99.00
2019 05 26 01 20 184  4.7  5.7 99.00 99.00 99.00 999 1012.4  10.2   9.0 999.0 99.0 99.00
2019 05 26 01 40 192  5.2  6.4 99.00 99.00 99.00 999 1012.2  10.5   8.9 999.0 99.0 99.00
2019 05 26 02 00 188  4.4  5.2 99.00 99.00 99.00 999 1012.3  10.4   8.9 999.0 99.0 99.00
2019 05 26 02 20 185  5.1  6.3 99.00 99.00 99.00 999 1012.4  10.5   8.9 999.0 99.0 99.00
2019 05 26 02 40 193  5.5  6.6 99.00 99.00 99.00 999 1012.5  10.5   8.9 999.0 99.0 99.00
2019 05 26 03 00 193  4.5  5.2 99.00 99.00 99.00 999 1012.6   9.9   8.8 999.0 99.0 99.00
2019 05 26 03 20 207  3.8  4.5 99.00 99.00 99.00 999 1012.9   9.9   8.8 999.0 99.0 99.00
2019 05 26 03 40 205  3.0  4.1 99.00 99.00 99.00 999 1013.3   9.4   8.8 999.0 99.0 99.00
2019 05 26 04 00 215  3.3  3.8 99.00 99.00 99.00 999 1013.3   9.6   8.8 999.0 99.0 99.00
2019 05 26 04 20 212  2.8  3.2 99.00 99.00 99.00 999 1013.2   9.7   8.8 999.0 99.0 99.00
2019 05 26 04 40 212  2.9  3.3 99.00 99.00 99.00 999 1013.2   9.7   8.8 999.0 99.0 99.00
2019 05 26 05 00 223  3.2  3.8 99.00 99.00 99.00 999 1013.1   9.6   8.8 999.0 99.0 99.00
2019 05 26 05 20 238  4.8  5.6 99.00 99.00 99.00 999 1013.4   9.9   8.8 999.0 99.0 99.00
2019 05 26 05 40 248  5.3  6.1 99.00 99.00 99.00 999 1013.4  10.4   8.9 999.0 99.0 99.00
2019 05 26 06 00 269  5.4  6.4 99.00 99.00 99.00 999 1013.6  10.1   8.8 999.0 99.0 99.00
2019 05 26 06 20 318  2.8  3.6 99.00 99.00 99.00 999 1014.4   9.6   8.8 999.0 99.0 99.00
2019 05 26 06 40 315  2.4  3.5 99.00 99.00 99.00 999 1014.5   9.3   8.8 999.0 99.0 99.00
2019 05 26 07 00 341  1.4  2.0 99.00 99.00 99.00 999 1014.3   9.3   8.7 999.0 99.0 99.00
2019 05 26 07 20 327  1.5  1.8 99.00 99.00 99.00 999 1013.9   9.3   8.8 999.0 99.0 99.00
2019 05 26 07 40 337  2.2  2.6 99.00 99.00 99.00 999 1013.7   9.6   8.9 999.0 99.0 99.00
2019 05 26 08 00 300  2.3  3.0 99.00 99.00 99.00 999 1013.7   9.4   9.0 999.0 99.0 99.00
2019 05 26 10 40  93  2.2  3.1 99.00 99.00 99.00 999 1015.9  13.5   9.7 999.0 99.0 99.00
2019 05 26 11 00  74 99.0 99.0  0.20  2.45 99.00 168 1015.9 999.0   9.8 999.0 99.0 99.00
2019 05 26 11 20  68  3.9  4.7  0.19  2.36 99.00 203 1015.9  14.2   9.8 999.0 99.0 99.00
2019 05 26 11 40  67  3.7  4.2  0.19  2.31 99.00  78 1016.1  14.4   9.6 999.0 99.0 99.00
2019 05 26 12 00  77  3.3  4.1  0.19  2.32 99.00 184 1016.1  14.6  10.0 999.0 99.0 99.00
2019 05 26 12 20  94  2.6  3.3  0.17  2.33 99.00 211 1016.4  14.4  10.1 999.0 99.0 99.00
2019 05 26 12 40  85  2.2  2.6  0.18  2.40 99.00 199 1016.5  14.9  10.4 999.0 99.0 99.00
2019 05 26 13 00  83  2.2  2.6  0.18  2.51 99.00   9 1016.7  14.8  10.3 999.0 99.0 99.00
2019 05 26 13 20  69  0.8  1.2  0.18  2.44 99.00 230 1016.8  14.6  10.3 999.0 99.0 99.00
2019 05 26 13 40  63  1.6  2.2  0.20  2.67 99.00 326 1016.8  15.0  10.3 999.0 99.0 99.00
2019 05 26 14 00 263  0.4  1.0  0.20  2.52 99.00 210 1017.3  15.5  10.4 999.0 99.0 99.00
2019 05 26 14 20 160  0.2  0.7  0.18  2.32 99.00 255 1017.4  14.7  10.3 999.0 99.0 99.00
2019 05 26 14 40 236  1.0  1.2  0.19  2.46 99.00 999 1017.2  15.3  10.1 999.0 99.0 99.00
2019 05 26 15 00 255  0.5  1.3  0.17  2.45 99.00 215 1017.3  15.0  10.0 999.0 99.0 99.00
2019 05 26 15 20 264  0.9  1.6  0.18  2.40 99.00 215 1017.3  15.1   9.8 999.0 99.0 99.00
2019 05 26 15 40 295  2.3  2.7  0.15  2.56 99.00  79 1017.4  11.3   9.8 999.0 99.0 99.00
2019 05 26 16 00 321  3.1  3.7  0.15  2.44 99.00  51 1017.4  11.5   9.8 999.0 99.0 99.00
2019 05 26 16 20 330  2.5  3.0  0.15  2.32 99.00  86 1016.9  11.7   9.8 999.0 99.0 99.00
2019 05 26 16 40 333  4.2  4.8  0.15  2.16 99.00  38 1017.1  12.2   9.7 999.0 99.0 99.00
2019 05 26 17 00 316  3.0  3.5  0.14  2.18 99.00 303 1017.3  12.1   9.6 999.0 99.0 99.00
2019 05 26 17 20 321  3.5  4.4  0.16  2.21 99.00 212 1017.3  11.9   9.7 999.0 99.0 99.00
2019 05 26 17 40 313 99.0 99.0  0.17  2.21 99.00  54 1017.2 999.0   9.8 999.0 99.0 99.00
2019 05 26 18 00 326  3.7  4.5  0.15  2.11 99.00 251 1017.3  11.1   9.9 999.0 99.0 99.00
2019 05 26 18 20 331  4.8  5.8  0.17  2.03 99.00   7 1017.4  10.8   9.8 999.0 99.0 99.00
2019 05 26 18 40 333  5.0  5.7  0.21  2.03 99.00 161 1017.8  11.0   9.7 999.0 99.0 99.00
2019 05 26 19 00 336  5.8  6.5  0.26  2.20 99.00  97 1017.8  10.9   9.6 999.0 99.0 99.00
2019 05 26 19 20 338  4.9  5.7  0.26  2.22 99.00 143 1017.9  10.9   9.7 999.0 99.0 99.00
2019 05 26 19 40 326  4.8  5.5  0.28  2.20 99.00 135 1017.9  10.9   9.8 999.0 99.0 99.00
2019 05 26 20 00 338  5.0  5.8  0.37  2.50 99.00 121 1017.8  10.8   9.7 999.0 99.0 99.00
2019 05 26 20 20 343  5.8  6.5  0.42  2.67 99.00 121 1017.7  10.8   9.6 999.0 99.0 99.00
2019 05 26 20 40 344  6.2  7.3  0.48  2.70 99.00 999 1017.6  10.9   9.7 999.0 99.0 99.00
2019 05 26 21 00 342  7.1  8.2  0.46  2.71 99.00 325 1017.6  11.7   9.6 999.0 99.0 99.00
2019 05 26 21 20 341  6.7  7.5  0.53  2.88 99.00 314 1017.5  12.2   9.7 999.0 99.0 99.00
2019 05 26 21 40 345  6.9  8.5  0.53  2.76 99.00 999 1017.5  12.7   9.6 999.0 99.0 99.00
2019 05 26 22 00 342  6.5  7.7  0.56  2.86 99.00 999 1017.5  12.5   9.6 999.0 99.0 99.00
2019 05 26 22 20 343  6.0  6.6  0.54  2.99 99.00 999 1017.3  12.2   9.6 999.0 99.0 99.00
2019 05 26 22 40 346  6.2  7.1  0.53  2.91 99.00 999 1017.3  12.7   9.6 999.0 99.0 99.00
2019 05 26 23 00 348  6.6  7.4  0.50  2.83 99.00 999 1017.2  13.1  10.4 999.0 99.0 99.00
2019 05 26 23 20 343  5.9  6.7  0.47  2.71 99.00 999 1017.2  12.9  10.7 999.0 99.0 99.00
2019 05 26 23 40 335  5.5  6.2  0.51  2.72 99.00 999 1017.1  12.8  10.4 999.0 99.0 99.00
2019 05 27 00 00 343  5.3  6.1  0.48  2.84 99.00 999 1017.0  13.2  10.7 999.0 99.0 99.00
2019 05 27 00 20 340  4.5  5.1  0.47  2.83 99.00  18 1017.1  13.0  10.5 999.0 99.0 99.00
2019 05 27 00 40 347  3.9  4.6  0.43  2.88 99.00 326 1017.1  12.8  10.6 999.0 99.0 99.00
2019 05 27 01 00 343  3.4  3.7  0.39  2.70 99.00 999 1017.1  12.6  10.8 999.0 99.0 99.00
2019 05 27 01 20 348  2.9  3.3  0.35  2.77 99.00 999 1017.0  12.5  11.1 999.0 99.0 99.00
2019 05 27 01 40 331  2.4  2.6  0.31  2.77 99.00 999 1017.1  11.9  11.2 999.0 99.0 99.00
2019 05 27 02 00 354  2.5  2.7  0.26  2.64 99.00 999 1017.3  12.0  11.3 999.0 99.0 99.00
2019 05 27 02 20 358  2.8  3.1  0.25  2.70 99.00 999 1017.6  12.1  11.4 999.0 99.0 99.00
2019 05 27 02 40 354  3.1  3.4  0.23  2.61 99.00 298 1017.8  12.3  11.4 999.0 99.0 99.00
2019 05 27 03 00 352  2.9  3.2  0.20  2.62 99.00  14 1017.9  12.2  11.5 999.0 99.0 99.00
2019 05 27 03 20 347  2.6  2.9  0.19  2.60 99.00 130 1018.2  12.1  11.4 999.0 99.0 99.00
2019 05 27 03 40 324  2.0  2.4  0.16  2.48 99.00  69 1018.2  12.0  11.4 999.0 99.0 99.00
2019 05 27 04 00 337  1.1  1.3  0.16  2.46 99.00 253 1017.8  11.7  11.3 999.0 99.0 99.00
2019 05 27 04 20 325  2.1  2.4  0.14  2.38 99.00  64 1017.6  11.6  11.3 999.0 99.0 99.00
2019 05 27 04 40 341  2.1  2.4  0.12  2.44 99.00 999 1017.6  11.7  11.3 999.0 99.0 99.00
2019 05 27 05 00 322  1.7  1.9  0.14  2.42 99.00 141 1017.6  11.5  11.3 999.0 99.0 99.00
2019 05 27 05 20 310  2.2  2.7  0.12  2.39 99.00 289 1018.1  11.3  11.3 999.0 99.0 99.00
2019 05 27 05 40 309  2.8  3.2  0.12  2.45 99.00  66 1017.9  11.0  11.4 999.0 99.0 99.00
2019 05 27 06 00 319  3.0  3.7  0.12  2.24 99.00 160 1018.1  11.0  11.4 999.0 99.0 99.00
2019 05 27 06 20 320  3.2  3.7  0.11  2.10 99.00 273 1017.9  11.4  11.3 999.0 99.0 99.00
2019 05 27 06 40 320  2.8  3.3  0.12  2.13 99.00 192 1017.8  11.1  11.4 999.0 99.0 99.00
2019 05 27 07 00 324  2.8  3.4  0.12  2.05 99.00  48 1017.7  11.1  11.4 999.0 99.0 99.00
2019 05 27 07 20 327  3.0  3.5  0.11  2.00 99.00  70 1017.6  11.2  11.4 999.0 99.0 99.00
2019 05 27 07 40 327  2.7  3.1  0.12  2.01 99.00 118 1017.6  11.3  11.4 999.0 99.0 99.00
2019 05 27 08 00 342  2.6  3.2  0.11  2.03 99.00 321 1017.3  11.3  11.4 999.0 99.0 99.00
2019 05 27 08 20 345  2.6  3.0  0.12  2.07 99.00 247 1017.3  11.4  11.3 999.0 99.0 99.00
2019 05 27 08 40 352  2.3  2.7  0.11  2.03 99.00 251 1017.3  11.4  11.3 999.0 99.0 99.00
2019 05 27 09 00   7  1.8  2.1  0.11  2.06 99.00   5 1017.3  11.2  11.3 999.0 99.0 99.00
2019 05 27 09 20 350  1.3  1.4  0.10  2.09 99.00   9 1017.3  11.2  11.3 999.0 99.0 99.00
2019 05 27 09 40  11  1.9  2.3  0.10 99.00 99.00  73 1017.4  11.8  11.3 999.0 99.0 99.00
2019 05 27 10 00  31  1.5  1.6  0.09  2.04 99.00  59 1017.1  11.5  11.3 999.0 99.0 99.00
2019 05 27 10 20 106  1.1  1.3  0.12  2.07 99.00 205 1017.0  11.5  11.4 999.0 99.0 99.00
2019 05 27 10 40 104  0.8  0.9  0.11  2.05 99.00 999 1017.3  11.5  11.4 999.0 99.0 99.00
2019 05 27 11 00 101  1.5  1.7  0.11  2.08 99.00 156 1017.6  12.0  11.4 999.0 99.0 99.00
2019 05 27 11 20 156  2.8  3.5  0.09  2.02 99.00 290 1017.8  12.0  11.4 999.0 99.0 99.00
2019 05 27 11 40 136  2.5  2.8  0.08  2.41 99.00 233 1017.9  12.1  11.5 999.0 99.0 99.00
2019 05 27 12 00 152  3.4  4.0  0.08  2.57 99.00 165 1018.0  12.1  11.4 999.0 99.0 99.00
2019 05 27 12 20 168  2.6  3.1  0.08  2.23 99.00 217 1018.1  12.3  11.4 999.0 99.0 99.00
2019 05 27 12 40 175  2.2  2.5  0.07  2.12 99.00  44 1018.1  12.2  11.5 999.0 99.0 99.00
2019 05 27 13 00 187  2.2  2.4  0.07  2.08 99.00 272 1017.7  12.3  11.5 999.0 99.0 99.00
2019 05 27 13 20 212  2.1  2.4  0.10  2.00 99.00 999 1018.1  12.9  11.5 999.0 99.0 99.00
2019 05 27 13 40 200  2.4  2.8  0.12  2.57 99.00 303 1017.8  13.0  11.5 999.0 99.0 99.00
2019 05 27 14 00 206  2.2  2.5  0.09  2.06 99.00 240 1017.6  13.0  11.6 999.0 99.0 99.00
2019 05 27 14 20 208  2.1  2.5  0.08  2.39 99.00 233 1017.3  12.8  11.7 999.0 99.0 99.00
2019 05 27 14 40 211  3.0  3.5  0.07  2.11 99.00 315 1016.6  12.5  11.7 999.0 99.0 99.00
2019 05 27 15 00 212  3.1  3.9  0.07 99.00 99.00 295 1016.2  12.5  11.9 999.0 99.0 99.00
2019 05 27 15 20 223  2.6  3.1  0.08 99.00 99.00 255 1016.4  12.7  11.9 999.0 99.0 99.00
2019 05 27 15 40 226  1.9  2.2  0.07  2.06 99.00 316 1016.2  13.0  11.9 999.0 99.0 99.00
2019 05 27 16 00 234  2.1  2.5  0.07  2.19 99.00  55 1016.3  12.8  12.0 999.0 99.0 99.00
2019 05 27 16 20 222  3.2  3.6  0.10  2.22 99.00  87 1016.4  13.3  12.2 999.0 99.0 99.00
2019 05 27 16 40 217  2.4  2.9  0.07  2.19 99.00 229 1016.1  13.5  12.1 999.0 99.0 99.00
2019 05 27 17 00 209  1.8  2.1  0.13  2.39 99.00  41 1015.4  14.2  12.2 999.0 99.0 99.00
2019 05 27 17 20 190  1.0  1.4  0.09  2.34 99.00 113 1015.0  15.2  12.1 999.0 99.0 99.00
2019 05 27 17 40 254  1.2  2.0  0.11  2.24 99.00  20 1014.9  15.9  12.2 999.0 99.0 99.00
2019 05 27 18 00 263  2.5  2.8  0.09  2.49 99.00 161 1015.2  15.4  12.4 999.0 99.0 99.00
2019 05 27 18 20 266  3.3  4.3  0.09  2.44 99.00 199 1015.4  14.3  12.4 999.0 99.0 99.00
2019 05 27 18 40 284  1.6  2.1  0.13  2.40 99.00 217 1014.7  13.7  12.5 999.0 99.0 99.00
2019 05 27 19 00   5  1.4  2.7  0.11  2.24 99.00 173 1014.0  14.5  12.6 999.0 99.0 99.00
2019 05 27 19 20 336  1.5  1.9  0.11  2.25 99.00   5 1014.0  14.4  12.6 999.0 99.0 99.00
2019 05 27 19 40  44  2.2  2.9  0.10  2.24 99.00  88 1013.0  14.3  12.7 999.0 99.0 99.00
2019 05 27 20 00  99  1.8  2.1  0.13  2.75 99.00 302 1012.3  14.8  12.7 999.0 99.0 99.00
2019 05 27 20 20 158  3.4  3.6  0.10  2.61 99.00 224 1011.4  15.8  12.6 999.0 99.0 99.00
2019 05 27 20 40 171  3.2  3.4  0.07  2.86 99.00 219 1011.2  15.8  12.6 999.0 99.0 99.00
2019 05 27 21 00 162  3.4  3.7  0.10  3.12 99.00 280 1010.4  15.9  12.7 999.0 99.0 99.00
2019 05 27 21 20 161  3.4  5.2  0.07  2.43 99.00 269 1010.0  15.7  12.6 999.0 99.0 99.00
2019 05 27 21 40 132  4.9  6.0  0.08  2.83 99.00   4 1009.1  16.9  13.0 999.0 99.0 99.00
2019 05 27 22 00 147  3.8  4.5  0.09 99.00 99.00 295 1009.3  16.7  12.9 999.0 99.0 99.00
2019 05 27 22 20 163  4.1  4.5  0.08  2.09 99.00 226 1009.7  15.8  13.1 999.0 99.0 99.00
2019 05 27 22 40 147  4.2  5.0  0.09 99.00 99.00 163 1008.9  16.2  12.9 999.0 99.0 99.00
2019 05 27 23 00 143  6.8  7.9  0.10 99.00 99.00  78 1007.9  16.5  12.9 999.0 99.0 99.00
2019 05 27 23 20 148  6.4  8.4  0.15 99.00 99.00 251 1007.3  16.4  12.8 999.0 99.0 99.00
2019 05 27 23 40 138  7.4  9.1  0.19 99.00 99.00 999 1007.0  15.9  12.6 999.0 99.0 99.00
2019 05 28 00 00 139  6.3  8.6  0.26  2.02 99.00 220 1007.3  16.0  12.4 999.0 99.0 99.00
2019 05 28 00 20   2  2.8  4.9  0.26  2.11 99.00 999 1007.9  15.8  12.3 999.0 99.0 99.00
2019 05 28 00 40 131  8.6 11.1  0.23  2.12 99.00 999 1006.5  15.8  12.3 999.0 99.0 99.00
2019 05 28 01 00 135  8.4 10.1  0.28  2.05 99.00 999 1006.4  15.5  12.4 999.0 99.0 99.00
2019 05 28 01 20 119  6.3  9.2  0.32  2.12 99.00  55 1006.2  15.5  12.2 999.0 99.0 99.00
2019 05 28 01 40 120  8.8 12.3  0.41  2.24 99.00 197 1005.8  15.5  12.1 999.0 99.0 99.00
2019 05 28 02 00 112  8.8 11.8  0.44  2.41 99.00 200 1005.6  15.4  12.0 999.0 99.0 99.00
2019 05 28 02 20 126  8.1 13.8  0.37  2.23 99.00 114 1005.5  15.2  11.8 999.0 99.0 99.00
2019 05 28 02 40 103  7.6 12.3  0.37  2.14 99.00 117 1005.8  16.3  11.9 999.0 99.0 99.00
2019 05 28 03 00 108  4.9  6.9  0.26  2.21 99.00 157 1005.8  15.3  11.8 999.0 99.0 99.00
2019 05 28 03 20 140  8.3 10.1  0.37  2.25 99.00 203 1005.0  15.0  11.7 999.0 99.0 99.00
2019 05 28 03 40 142  6.4  9.6  0.34  2.13 99.00 168 1004.9  15.0  11.7 999.0 99.0 99.00
2019 05 28 04 00 124  7.6  8.7  0.34  2.16 99.00 261 1004.6  15.0  11.7 999.0 99.0 99.00
2019 05 28 04 20 116  6.2  8.3  0.32  2.23 99.00 167 1004.6  14.6  11.6 999.0 99.0 99.00
2019 05 28 04 40 116  5.6  7.2  0.31  2.28 99.00 157 1004.5  14.2  11.5 999.0 99.0 99.00
2019 05 28 05 00 131  6.8  8.6  0.31  2.24 99.00 190 1004.1  14.3  11.4 999.0 99.0 99.00
2019 05 28 05 20  40  3.6  4.7  0.33  2.24 99.00 186 1004.1  14.0  11.4 999.0 99.0 99.00
2019 05 28 05 40 147  6.1  7.7  0.34  2.48 99.00 171 1003.5  13.9  11.1 999.0 99.0 99.00
2019 05 28 06 00 148  4.3  6.1  0.33  2.56 99.00 192 1003.5  14.0  11.2 999.0 99.0 99.00
2019 05 28 06 20 171  5.5  6.8  0.35  2.61 99.00 184 1003.3  14.3  10.9 999.0 99.0 99.00
2019 05 28 06 40 181  5.4  6.0  0.31  2.67 99.00 195 1003.2  13.8  10.8 999.0 99.0 99.00
2019 05 28 07 00 107  2.1  3.7  0.34  2.62 99.00 184 1003.2  13.6  11.3 999.0 99.0 99.00
2019 05 28 07 20 136  3.1  4.0  0.33  2.63 99.00 177 1003.0  14.4  11.0 999.0 99.0 99.00
2019 05 28 07 40 189  3.2  4.0  0.32  2.65 99.00 192 1002.8  13.8  10.8 999.0 99.0 99.00
2019 05 28 08 00 208  1.9  2.6  0.28  2.66 99.00 186 1003.0  13.0  10.8 999.0 99.0 99.00
2019 05 28 08 20 203  2.4  2.8  0.28  2.64 99.00 188 1003.0  11.8  10.6 999.0 99.0 99.00
2019 05 28 08 40 189  2.1  2.4  0.25  2.72 99.00 182 1003.0  11.4  10.5 999.0 99.0 99.00
2019 05 28 09 00 197  1.8  2.2  0.27  2.75 99.00 193 1003.2  11.2  10.4 999.0 99.0 99.00
2019 05 28 09 20 213  1.8  2.4  0.25  2.86 99.00 182 1003.4  11.1  10.4 999.0 99.0 99.00
2019 05 28 09 40 256  1.7  2.1  0.27  2.82 99.00 205 1003.5  11.4  10.3 999.0 99.0 99.00
2019 05 28 10 00 279  1.4  2.0  0.26  2.87 99.00 182 1003.5  11.0  10.4 999.0 99.0 99.00
2019 05 28 10 20 259  1.9  2.5  0.24  2.84 99.00 169 1003.7  10.4  10.3 999.0 99.0 99.00
2019 05 28 10 40 288  3.1  3.8  0.23  2.92 99.00 232 1004.0   9.4  10.2 999.0 99.0 99.00
2019 05 28 11 00 307  4.1  5.4  0.25  3.10 99.00 209 1004.3   8.4  10.2 999.0 99.0 99.00
