#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 09 07 13 20 999  7.6  9.7  1.18  4.09 99.00 243 1009.4  20.2  20.7 999.0 99.0 99.00
2020 09 07 13 40 999  7.7  9.1  1.28  4.24 99.00 240 1009.6  20.0  20.7 999.0 99.0 99.00
2020 09 07 14 00 999  8.4 10.2  1.29  4.12 99.00 264 1009.8  19.7  20.7 999.0 99.0 99.00
2020 09 07 14 20 999  8.7 10.7  1.33  3.99 99.00 268 1010.1  19.5  20.7 999.0 99.0 99.00
2020 09 07 14 40 999  8.7 10.7  1.32  4.22 99.00 284 1010.5  19.2  20.7 999.0 99.0 99.00
2020 09 07 15 00 999  8.6 11.7  1.33  4.12 99.00 287 1010.8  19.1  20.7 999.0 99.0 99.00
2020 09 07 15 20 999  9.0 10.8  1.33  4.14 99.00 298 1011.2  18.8  20.7 999.0 99.0 99.00
2020 09 07 15 40 999  9.3 11.6  1.30  4.12 99.00 306 1011.2  18.2  20.7 999.0 99.0 99.00
2020 09 07 16 00 999  9.2 11.3  1.31  4.06 99.00 310 1011.2  18.2  20.7 999.0 99.0 99.00
2020 09 07 16 20 999  9.2 11.5  1.29  4.01 99.00 314 1011.4  18.0  20.7 999.0 99.0 99.00
2020 09 07 16 40 999  8.9 10.6  1.37  4.19 99.00 317 1011.4  18.0  20.7 999.0 99.0 99.00
2020 09 07 17 00 999  7.3 10.0  1.30  4.21 99.00 316 1011.6  18.0  20.7 999.0 99.0 99.00
2020 09 07 17 20 999  7.4  9.9  1.22  4.38 99.00 324 1011.9  17.9  20.7 999.0 99.0 99.00
2020 09 07 17 40 999  8.5 10.2  1.17  4.31 99.00 315 1011.9  17.7  20.7 999.0 99.0 99.00
2020 09 07 18 00 999  7.8 10.0  1.19  4.23 99.00 325 1012.1  17.8  20.7 999.0 99.0 99.00
2020 09 07 18 20 999  7.9  9.5  1.20  4.24 99.00 323 1012.3  17.8  20.7 999.0 99.0 99.00
2020 09 07 18 40 999  7.6  9.0  1.10  4.05 99.00 320 1012.4  17.8  20.7 999.0 99.0 99.00
2020 09 07 19 00 999  6.9  8.6  1.08  3.94 99.00 324 1012.4  17.8  20.8 999.0 99.0 99.00
2020 09 07 19 20 999  6.5  8.3  1.06  3.92 99.00 999 1012.1  17.7  20.8 999.0 99.0 99.00
2020 09 07 19 40 999  6.9  8.4  0.99  3.98 99.00 999 1011.8  17.8  20.8 999.0 99.0 99.00
2020 09 07 20 00 999  6.7  8.4  0.96  3.96 99.00 325 1011.7  17.9  20.8 999.0 99.0 99.00
2020 09 07 20 20 999  6.8  8.1  0.91  3.89 99.00 999 1011.7  18.0  20.8 999.0 99.0 99.00
2020 09 07 20 40 999  6.5  8.1  0.87  3.78 99.00 999 1011.7  18.1  20.8 999.0 99.0 99.00
2020 09 07 21 00 999  7.4  8.7  0.90  3.92 99.00 999 1012.0  17.8  20.8 999.0 99.0 99.00
2020 09 07 21 20 999  7.3  8.4  0.83  3.71 99.00 999 1012.1  17.7  20.8 999.0 99.0 99.00
2020 09 07 21 40 999  7.8  9.4  0.86  3.83 99.00 999 1012.7  18.0  20.8 999.0 99.0 99.00
2020 09 07 22 00 999  7.6  9.1  0.81  3.56 99.00 999 1012.8  17.8  20.8 999.0 99.0 99.00
2020 09 07 22 20 999  8.4 10.2  0.78  3.53 99.00 999 1013.3  17.8  20.8 999.0 99.0 99.00
2020 09 07 22 40 999  8.3  9.7  0.76  3.55 99.00 999 1012.9  17.8  20.8 999.0 99.0 99.00
2020 09 07 23 00 999  7.8  9.4  0.80  3.53 99.00 999 1013.1  17.8  20.7 999.0 99.0 99.00
2020 09 07 23 20 999  7.7  8.9  0.77  3.35 99.00 999 1013.5  18.0  20.7 999.0 99.0 99.00
2020 09 07 23 40 999  6.3  8.3  0.73  3.36 99.00 999 1013.6  17.7  20.7 999.0 99.0 99.00
2020 09 08 00 00 999  5.8  7.1  0.69  3.40 99.00 999 1014.1  17.3  20.7 999.0 99.0 99.00
2020 09 08 00 20 999  6.3  8.0  0.62  3.32 99.00 999 1014.3  17.0  20.7 999.0 99.0 99.00
2020 09 08 00 40 999  6.9  8.5  0.59  3.25 99.00 999 1014.6  16.8  20.7 999.0 99.0 99.00
2020 09 08 01 00 999  7.8 10.1  0.61  3.30 99.00 999 1014.9  16.5  20.7 999.0 99.0 99.00
2020 09 08 01 20 999  7.1  9.0  0.62  3.22 99.00 999 1015.3  16.1  20.7 999.0 99.0 99.00
2020 09 08 01 40 999  5.3  7.5  0.63  3.34 99.00 999 1015.7  15.9  20.7 999.0 99.0 99.00
2020 09 08 02 00 999  5.5  7.1  0.59  3.39 99.00 999 1015.9  15.8  20.7 999.0 99.0 99.00
2020 09 08 02 20 999  6.0  8.3  0.58  3.37 99.00 999 1015.9  15.6  20.7 999.0 99.0 99.00
2020 09 08 02 40 999  7.5  9.9  0.56  3.09 99.00 999 1015.3  15.5  20.7 999.0 99.0 99.00
2020 09 08 03 00 999  7.0  9.3  0.54  3.18 99.00 999 1015.4  15.3  20.7 999.0 99.0 99.00
2020 09 08 03 20 999  6.9  9.6  0.52  3.15 99.00 328 1014.9  15.4  20.7 999.0 99.0 99.00
2020 09 08 03 40 999  7.7  9.7  0.52  3.04 99.00 999 1014.7  15.4  20.7 999.0 99.0 99.00
2020 09 08 04 00 999  7.9  9.7  0.56  3.09 99.00 999 1014.7  15.5  20.7 999.0 99.0 99.00
2020 09 08 04 20 999  6.9  9.0  0.50  2.91 99.00 999 1015.1  15.3  20.7 999.0 99.0 99.00
2020 09 08 04 40 999  6.6  9.2  0.46  2.85 99.00 999 1015.2  15.3  20.6 999.0 99.0 99.00
2020 09 08 05 00 999  6.8  9.3  0.44  2.85 99.00 999 1015.0  15.5  20.6 999.0 99.0 99.00
2020 09 08 05 20 999  8.5 10.6  0.43  2.87 99.00 999 1014.7  15.4  20.6 999.0 99.0 99.00
2020 09 08 05 40 999  7.5 10.0  0.40  2.69 99.00 999 1015.0  15.7  20.6 999.0 99.0 99.00
2020 09 08 06 00 999  8.2 11.4  0.40  2.68 99.00 999 1015.2  15.3  20.6 999.0 99.0 99.00
2020 09 08 06 20 999  6.5 10.3  0.39  2.65 99.00 321 1015.6  15.3  20.6 999.0 99.0 99.00
2020 09 08 06 40 999  8.2  9.9  0.38  2.61 99.00 999 1015.5  15.4  20.6 999.0 99.0 99.00
2020 09 08 07 00 999  6.4  8.9  0.39  2.62 99.00 999 1016.7  15.4  20.6 999.0 99.0 99.00
2020 09 08 07 20 999  5.3  9.1  0.38  2.76 99.00 320 1017.6  15.1  20.6 999.0 99.0 99.00
2020 09 08 07 40 999  5.1  7.8  0.37  3.08 99.00 999 1018.7  14.8  20.6 999.0 99.0 99.00
2020 09 08 08 00 999  6.1  8.5  0.35  2.71 99.00 999 1017.6  14.1  20.6 999.0 99.0 99.00
2020 09 08 08 20 999  6.5  9.1  0.34  2.66 99.00 999 1017.6  13.6  20.6 999.0 99.0 99.00
2020 09 08 08 40 999  7.1  9.8  0.35  2.62 99.00 999 1017.5  13.5  20.6 999.0 99.0 99.00
2020 09 08 09 00 999  7.2 10.4  0.38  2.44 99.00 324 1017.1  13.1  20.6 999.0 99.0 99.00
2020 09 08 09 20 999  7.2 10.6  0.35  2.57 99.00 323 1016.6  13.1  20.6 999.0 99.0 99.00
2020 09 08 09 40 999  7.8 11.2  0.33  2.42 99.00 318 1015.7  12.8  20.5 999.0 99.0 99.00
2020 09 08 10 00 999  7.3 11.0  0.36  2.40 99.00 306 1016.1  12.8  20.5 999.0 99.0 99.00
2020 09 08 10 20 999  5.2  8.2  0.31  2.32 99.00 999 1017.0  12.5  20.5 999.0 99.0 99.00
2020 09 08 10 40 999  5.4  9.7  0.27  2.42 99.00 999 1017.0  12.7  20.5 999.0 99.0 99.00
2020 09 08 11 00 999  7.5  9.9  0.30  2.36 99.00   8 1015.8  13.1  20.5 999.0 99.0 99.00
2020 09 08 11 20 999  5.5  8.4  0.31  2.34 99.00 999 1016.9  13.1  20.5 999.0 99.0 99.00
2020 09 08 11 40 999  5.7  8.9  0.25  2.16 99.00 999 1017.0  13.5  20.5 999.0 99.0 99.00
2020 09 08 12 00 999  5.6  8.4  0.26  2.17 99.00 321 1017.0  13.4  20.4 999.0 99.0 99.00
2020 09 08 12 20 999  6.3 10.4  0.26  2.44 99.00 291 1017.0  13.6  20.5 999.0 99.0 99.00
2020 09 08 12 40 999  6.3 10.5  0.26  2.22 99.00 999 1016.8  13.3  20.4 999.0 99.0 99.00
2020 09 08 13 00 999  7.7 10.5  0.28  2.24 99.00 316 1018.1  13.8  20.4 999.0 99.0 99.00
2020 09 08 13 20 999  6.5 10.0  0.28  2.17 99.00 298 1018.5  13.7  20.4 999.0 99.0 99.00
2020 09 08 13 40 999  7.0 10.6  0.28  2.27 99.00 304 1018.4  13.5  20.4 999.0 99.0 99.00
2020 09 08 14 00 999  6.8 10.2  0.28  2.12 99.00 999 1018.7  13.6  20.4 999.0 99.0 99.00
2020 09 08 14 20 999  8.1 11.0  0.33  2.27 99.00 307 1018.9  13.4  20.4 999.0 99.0 99.00
2020 09 08 14 40 999  8.5 10.6  0.35  2.29 99.00 999 1019.1  13.4  20.4 999.0 99.0 99.00
2020 09 08 15 00 999  8.9 12.1  0.35  2.28 99.00 328 1019.0  13.6  20.4 999.0 99.0 99.00
2020 09 08 15 20 999  9.1 11.5  0.39  2.35 99.00 274 1019.2  13.3  20.4 999.0 99.0 99.00
2020 09 08 15 40 999 10.4 13.2  0.39  2.36 99.00  13 1018.8  13.2  20.4 999.0 99.0 99.00
2020 09 08 16 00 999  9.9 13.2  0.43  2.39 99.00  13 1018.9  13.0  20.4 999.0 99.0 99.00
2020 09 08 16 20 999  8.4 12.6  0.47  2.52 99.00 306 1019.0  13.0  20.3 999.0 99.0 99.00
2020 09 08 16 40 999  9.8 12.9  0.44  2.40 99.00 999 1019.1  13.1  20.3 999.0 99.0 99.00
2020 09 08 17 00 999  9.5 12.3  0.44  2.51 99.00 312 1019.7  13.1  20.3 999.0 99.0 99.00
2020 09 08 17 20 999  9.4 13.0  0.44  2.52 99.00 999 1020.1  13.0  20.3 999.0 99.0 99.00
2020 09 08 17 40 999  8.7 12.1  0.47  2.56 99.00 999 1020.5  13.2  20.2 999.0 99.0 99.00
2020 09 08 18 00 999  7.4 10.9  0.41  2.63 99.00 999 1021.0  13.0  20.2 999.0 99.0 99.00
2020 09 08 18 20 999  6.8 11.4  0.37  2.55 99.00 999 1021.3  12.8  20.2 999.0 99.0 99.00
2020 09 08 18 40 999  7.9 12.6  0.38  2.43 99.00 321 1020.5  12.8  20.2 999.0 99.0 99.00
2020 09 08 19 00 999  9.9 12.1  0.41  2.44 99.00 999 1019.7  12.6  20.2 999.0 99.0 99.00
2020 09 08 19 20 999  7.0 10.7  0.43  2.42 99.00 999 1020.4  12.5  20.2 999.0 99.0 99.00
2020 09 08 19 40 999  8.2 11.3  0.34  2.45 99.00 999 1019.9  12.7  20.1 999.0 99.0 99.00
2020 09 08 20 00 999  9.1 12.6  0.37  2.38 99.00 315 1019.2  12.7  20.1 999.0 99.0 99.00
2020 09 08 20 20 999  5.8  8.8  0.34  2.37 99.00 309 1020.6  12.7  20.0 999.0 99.0 99.00
2020 09 08 20 40 999  5.8  9.8  0.29  2.31 99.00 999 1020.4  12.9  20.0 999.0 99.0 99.00
2020 09 08 21 00 999  6.9 11.0  0.29  2.35 99.00 315 1020.3  13.2  20.0 999.0 99.0 99.00
2020 09 08 21 20 999  5.8 10.1  0.26  2.27 99.00 999 1019.4  13.2  20.0 999.0 99.0 99.00
2020 09 08 21 40 999  7.2 11.0  0.28  2.19 99.00 999 1019.3  13.4  19.9 999.0 99.0 99.00
2020 09 08 22 00 999  6.7 10.0  0.31  2.25 99.00 999 1019.8  13.4  19.9 999.0 99.0 99.00
2020 09 08 22 20 999  5.8  9.0  0.29  2.25 99.00 312 1020.7  13.9  20.0 999.0 99.0 99.00
2020 09 08 22 40 999  5.7  8.2  0.27  2.28 99.00  20 1021.0  13.3  20.0 999.0 99.0 99.00
2020 09 08 23 00 999  6.3  9.7  0.25  2.46 99.00 316 1020.8  13.3  19.9 999.0 99.0 99.00
2020 09 08 23 20 999  6.6  9.7  0.24  2.25 99.00 999 1021.0  13.4  19.9 999.0 99.0 99.00
2020 09 08 23 40 999  6.4  9.1  0.27  2.22 99.00 305 1021.2  13.3  19.9 999.0 99.0 99.00
2020 09 09 00 00 999  6.5  9.0  0.26  2.20 99.00 999 1021.4  13.4  19.9 999.0 99.0 99.00
2020 09 09 00 20 999  6.2  8.5  0.26  2.22 99.00 320 1021.9  13.1  19.9 999.0 99.0 99.00
2020 09 09 00 40 999  6.6  9.6  0.26  2.42 99.00 999 1021.8  13.2  19.9 999.0 99.0 99.00
2020 09 09 01 00 999  6.7 10.1  0.31  2.40 99.00 317 1022.2  13.3  19.9 999.0 99.0 99.00
2020 09 09 01 20 999  6.8  9.1  0.32  2.39 99.00 999 1022.6  13.1  19.8 999.0 99.0 99.00
2020 09 09 01 40 999  6.7 10.6  0.32  2.41 99.00 999 1021.7  13.2  19.8 999.0 99.0 99.00
2020 09 09 02 00 999  6.5  9.1  0.36  2.37 99.00 999 1021.7  13.2  19.9 999.0 99.0 99.00
2020 09 09 02 20 999  6.6  8.7  0.34  2.37 99.00 318 1021.6  13.0  19.9 999.0 99.0 99.00
2020 09 09 02 40 999  6.4  9.1  0.32  2.45 99.00 325 1022.0  12.9  19.9 999.0 99.0 99.00
2020 09 09 03 00 999  6.2  8.9  0.32  2.49 99.00 999 1021.7  12.7  19.8 999.0 99.0 99.00
2020 09 09 03 20 999  6.0  8.5  0.30  2.41 99.00 999 1022.0  12.7  19.8 999.0 99.0 99.00
2020 09 09 03 40 999  6.3  8.1  0.28  2.54 99.00 999 1022.3  12.8  19.9 999.0 99.0 99.00
2020 09 09 04 00 999  7.9  9.9  0.28  2.40 99.00 999 1022.1  12.9  19.8 999.0 99.0 99.00
2020 09 09 04 20 999  6.4  8.9  0.31  2.35 99.00 327 1022.7  12.6  19.8 999.0 99.0 99.00
2020 09 09 04 40 999  7.4 10.7  0.31  2.45 99.00 999 1022.6  12.5  19.8 999.0 99.0 99.00
2020 09 09 05 00 999  7.0  9.8  0.31  2.30 99.00 327 1023.1  12.4  19.7 999.0 99.0 99.00
2020 09 09 05 20 999  6.4  9.5  0.30  2.28 99.00 326 1023.3  11.9  19.8 999.0 99.0 99.00
2020 09 09 05 40 999  6.8  9.9  0.28  2.52 99.00 999 1023.3  11.6  19.7 999.0 99.0 99.00
2020 09 09 06 00 999  7.7  9.9  0.30  2.41 99.00 999 1023.4  11.4  19.6 999.0 99.0 99.00
2020 09 09 06 20 999  7.7  9.4  0.29  2.46 99.00 999 1023.5  11.3  19.6 999.0 99.0 99.00
2020 09 09 06 40 999  8.3 10.8  0.31  2.51 99.00 999 1022.8  11.4  19.7 999.0 99.0 99.00
2020 09 09 07 00 999  7.7  9.8  0.33  2.52 99.00 999 1023.2  11.4  19.8 999.0 99.0 99.00
2020 09 09 07 20 999  8.1 10.8  0.34  2.46 99.00 999 1022.8  11.5  19.8 999.0 99.0 99.00
2020 09 09 07 40 999  7.9 10.5  0.32  2.47 99.00 999 1023.1  11.3  19.7 999.0 99.0 99.00
2020 09 09 08 00 999  7.3  9.6  0.31  2.44 99.00 999 1023.0  11.3  19.7 999.0 99.0 99.00
2020 09 09 08 20 999  8.3 10.1  0.32  2.41 99.00 322 1022.5  11.2  19.7 999.0 99.0 99.00
2020 09 09 08 40 999  7.7 10.2  0.36  2.37 99.00 316 1022.9  11.2  19.7 999.0 99.0 99.00
2020 09 09 09 00 999  7.4  9.6  0.36  2.51 99.00 999 1023.5  11.5  19.7 999.0 99.0 99.00
2020 09 09 09 20 999  8.0  9.6  0.32  2.33 99.00 322 1023.4  11.5  19.7 999.0 99.0 99.00
2020 09 09 09 40 999  7.2  9.6  0.32  2.45 99.00 326 1024.1  11.5  19.7 999.0 99.0 99.00
2020 09 09 10 00 999  5.0  7.7  0.29  2.43 99.00 318 1024.9  11.4  19.6 999.0 99.0 99.00
2020 09 09 10 20 999  7.0  9.0  0.25  2.46 99.00 318 1024.4  11.6  19.7 999.0 99.0 99.00
2020 09 09 10 40 999  8.7 11.1  0.27  2.40 99.00 999 1023.6  11.8  19.7 999.0 99.0 99.00
2020 09 09 11 00 999  8.9 10.9  0.31  2.28 99.00 317 1023.6  11.5  19.7 999.0 99.0 99.00
2020 09 09 11 20 999  9.9 11.9  0.33  2.28 99.00 311 1023.5  11.7  19.8 999.0 99.0 99.00
2020 09 09 11 40 999 10.1 12.1  0.35  2.33 99.00 298 1023.3  11.7  19.7 999.0 99.0 99.00
2020 09 09 12 00 999  9.8 12.3  0.37  2.28 99.00 326 1023.6  11.5  19.7 999.0 99.0 99.00
2020 09 09 12 20 999  9.4 12.0  0.36  2.26 99.00 327 1024.0  11.5  19.7 999.0 99.0 99.00
2020 09 09 12 40 999  8.7 12.0  0.36  2.29 99.00 999 1024.4  11.8  19.6 999.0 99.0 99.00
2020 09 09 13 00 999  9.0 11.5  0.36  2.36 99.00 309 1024.8  11.8  19.6 999.0 99.0 99.00
2020 09 09 13 20 999  9.1 10.7  0.35  2.28 99.00 327 1024.8  11.8  19.6 999.0 99.0 99.00
2020 09 09 13 40 999  8.1 11.0  0.34  2.32 99.00 304 1024.9  11.7  19.5 999.0 99.0 99.00
2020 09 09 14 00 999  8.1  9.7  0.31  2.32 99.00   6 1025.0  11.8  19.3 999.0 99.0 99.00
2020 09 09 14 20 999  8.6 10.2  0.32  2.29 99.00 999 1025.3  11.8  19.2 999.0 99.0 99.00
2020 09 09 14 40 999  7.5  9.8  0.27  2.23 99.00 305 1025.6  11.9  19.1 999.0 99.0 99.00
2020 09 09 15 00 999  7.5  9.7  0.27  2.26 99.00 999 1025.7  11.9  19.0 999.0 99.0 99.00
2020 09 09 15 20 999  7.1  9.2  0.30  2.28 99.00 999 1025.7  12.1  19.0 999.0 99.0 99.00
2020 09 09 15 40 999  7.1  9.5  0.27  2.28 99.00 310 1025.5  12.2  19.0 999.0 99.0 99.00
2020 09 09 16 00 999  6.9  8.7  0.27  2.38 99.00 324 1025.7  12.5  19.0 999.0 99.0 99.00
2020 09 09 16 20 999  6.3  8.5  0.25  2.20 99.00 320 1026.1  12.7  19.1 999.0 99.0 99.00
2020 09 09 16 40 999  6.7  8.2  0.25  2.30 99.00 301 1025.9  12.8  19.2 999.0 99.0 99.00
2020 09 09 17 00 999  6.7  8.5  0.23  2.25 99.00 317 1025.7  13.0  19.1 999.0 99.0 99.00
2020 09 09 17 20 999  7.5 10.1  0.22  2.25 99.00 298 1025.6  13.1  19.0 999.0 99.0 99.00
2020 09 09 17 40 999  6.8  9.5  0.22  2.19 99.00 296 1025.5  13.2  19.1 999.0 99.0 99.00
2020 09 09 18 00 999  6.2  8.3  0.21  2.27 99.00 999 1025.4  13.2  19.1 999.0 99.0 99.00
2020 09 09 18 20 999  6.4  7.4  0.21  2.17 99.00 999 1025.3  13.2  19.0 999.0 99.0 99.00
2020 09 09 18 40 999  6.0  7.7  0.20  2.33 99.00 999 1025.2  13.3  19.0 999.0 99.0 99.00
2020 09 09 19 00 999  5.6  7.4  0.20  2.40 99.00 312 1025.2  13.4  19.0 999.0 99.0 99.00
2020 09 09 19 20 999  6.1  7.7  0.20  2.22 99.00 293 1025.1  13.5  19.0 999.0 99.0 99.00
2020 09 09 19 40 999  6.6  8.3  0.20  2.31 99.00 305 1024.9  13.6  19.1 999.0 99.0 99.00
2020 09 09 20 00 999  7.4  8.7  0.21  2.42 99.00 325 1024.4  13.7  19.1 999.0 99.0 99.00
2020 09 09 20 20 999  7.0  9.0  0.22  2.22 99.00 304 1024.2  13.9  19.2 999.0 99.0 99.00
2020 09 09 20 40 999  6.9  8.4  0.23  2.23 99.00 284 1024.4  13.9  19.2 999.0 99.0 99.00
2020 09 09 21 00 999  6.7  8.3  0.23  2.26 99.00 305 1024.5  13.9  19.2 999.0 99.0 99.00
2020 09 09 21 20 999  6.0  7.2  0.20  2.30 99.00 294 1024.4  13.9  19.3 999.0 99.0 99.00
2020 09 09 21 40 999  6.1  7.4  0.20  2.31 99.00 298 1024.4  14.0  19.3 999.0 99.0 99.00
2020 09 09 22 00 999  5.9  7.0  0.21  2.27 99.00 308 1024.4  14.0  19.3 999.0 99.0 99.00
2020 09 09 22 20 999  5.9  7.1  0.21  2.34 99.00 295 1024.6  13.9  19.4 999.0 99.0 99.00
2020 09 09 22 40 999  5.2  7.3  0.20  2.36 99.00 266 1024.9  14.0  19.5 999.0 99.0 99.00
2020 09 09 23 00 999  5.9  7.4  0.20  2.41 99.00 284 1024.7  13.7  19.6 999.0 99.0 99.00
2020 09 09 23 20 999  6.0  7.3  0.19  2.25 99.00 999 1024.7  13.5  19.6 999.0 99.0 99.00
2020 09 09 23 40 999  5.6  7.0  0.20  2.33 99.00 275 1024.6  13.6  19.7 999.0 99.0 99.00
2020 09 10 00 00 999  5.5  7.3  0.22  2.43 99.00 287 1024.9  13.5  19.7 999.0 99.0 99.00
2020 09 10 00 20 999  5.2  6.8  0.21  2.41 99.00 288 1024.9  13.6  19.7 999.0 99.0 99.00
2020 09 10 00 40 999  5.0  6.2  0.21  2.48 99.00 309 1025.0  13.6  19.7 999.0 99.0 99.00
2020 09 10 01 00 999  5.1  7.0  0.20  2.53 99.00 294 1025.2  13.7  19.7 999.0 99.0 99.00
2020 09 10 01 20 999  5.5  6.7  0.21  2.48 99.00 273 1025.2  13.6  19.7 999.0 99.0 99.00
2020 09 10 01 40 999  5.4  6.5  0.22  2.43 99.00 289 1025.6  13.4  19.8 999.0 99.0 99.00
2020 09 10 02 00 999  5.3  6.5  0.22  2.55 99.00 276 1025.8  13.2  19.8 999.0 99.0 99.00
2020 09 10 02 20 999  5.5  7.0  0.22  2.33 99.00 280 1025.5  13.3  19.8 999.0 99.0 99.00
2020 09 10 02 40 999  5.5  6.5  0.21  2.40 99.00 281 1025.8  13.2  19.8 999.0 99.0 99.00
2020 09 10 03 00 999  5.7  7.1  0.23  2.26 99.00 317 1025.8  13.0  19.8 999.0 99.0 99.00
2020 09 10 03 20 999  6.2  7.6  0.23  2.41 99.00 306 1025.7  13.1  19.8 999.0 99.0 99.00
2020 09 10 03 40 999  6.1  7.6  0.24  2.27 99.00 272 1026.0  13.0  19.8 999.0 99.0 99.00
2020 09 10 04 00 999  6.2  7.8  0.25  2.36 99.00 312 1025.9  12.9  19.7 999.0 99.0 99.00
2020 09 10 04 20 999  6.2  8.3  0.24  2.44 99.00 309 1026.1  13.0  19.7 999.0 99.0 99.00
2020 09 10 04 40 999  6.4  8.0  0.25  2.45 99.00 327 1026.4  12.7  19.7 999.0 99.0 99.00
2020 09 10 05 00 999  6.1  7.7  0.26  2.59 99.00 326 1026.2  12.5  19.6 999.0 99.0 99.00
2020 09 10 05 20 999  6.7  8.5  0.27  2.51 99.00 325 1026.3  12.5  19.6 999.0 99.0 99.00
2020 09 10 05 40 999  6.4  8.2  0.26  2.56 99.00 999 1026.2  12.6  19.6 999.0 99.0 99.00
2020 09 10 06 00 999  7.0  8.7  0.28  2.53 99.00 315 1026.1  12.5  19.5 999.0 99.0 99.00
2020 09 10 06 20 999  6.9  8.2  0.31  2.47 99.00 327 1026.1  12.7  19.5 999.0 99.0 99.00
2020 09 10 06 40 999  6.7  8.3  0.31  2.50 99.00 319 1026.2  12.6  19.5 999.0 99.0 99.00
2020 09 10 07 00 999  6.3  7.4  0.31  2.56 99.00 321 1026.4  12.4  19.3 999.0 99.0 99.00
2020 09 10 07 20 999  7.2  8.2  0.29  2.57 99.00 310 1026.1  12.4  19.1 999.0 99.0 99.00
2020 09 10 07 40 999  7.3  8.3  0.28  2.39 99.00 999 1026.4  12.4  18.8 999.0 99.0 99.00
2020 09 10 08 00 999  6.7  8.3  0.28  2.43 99.00 309 1026.3  12.5  18.6 999.0 99.0 99.00
2020 09 10 08 20 999  5.7  7.3  0.25  2.41 99.00 324 1026.3  12.4  18.5 999.0 99.0 99.00
2020 09 10 08 40 999  5.2  7.0  0.24  2.47 99.00 999 1026.6  12.4  18.5 999.0 99.0 99.00
2020 09 10 09 00 999  4.1  5.5  0.23  2.63 99.00 999 1026.8  12.5  18.4 999.0 99.0 99.00
2020 09 10 09 20 999  6.0  7.2  0.21  2.40 99.00 999 1027.1  12.3  18.4 999.0 99.0 99.00
2020 09 10 09 40 999  5.1  6.7  0.23  2.64 99.00 311 1027.0  12.2  18.3 999.0 99.0 99.00
2020 09 10 10 00 999  5.6  6.9  0.24  2.81 99.00 999 1027.1  12.2  18.3 999.0 99.0 99.00
2020 09 10 10 20 999  5.6  6.9  0.26  2.81 99.00 317 1027.2  12.1  18.3 999.0 99.0 99.00
2020 09 10 10 40 999  5.2  6.6  0.27  2.94 99.00 322 1027.5  12.2  18.4 999.0 99.0 99.00
2020 09 10 11 00 999  5.1  6.2  0.27  2.88 99.00 999 1027.7  12.0  18.3 999.0 99.0 99.00
2020 09 10 11 20 999  5.8  7.2  0.29  3.04 99.00 999 1027.7  12.1  18.3 999.0 99.0 99.00
2020 09 10 11 40 999  5.6  7.0  0.29  2.76 99.00 999 1027.8  11.9  18.2 999.0 99.0 99.00
2020 09 10 12 00 999  5.4  6.3  0.29  2.76 99.00 323 1028.1  12.0  18.2 999.0 99.0 99.00
2020 09 10 12 20 999  5.7  7.1  0.27  2.78 99.00 999 1028.2  12.1  18.2 999.0 99.0 99.00
2020 09 10 12 40 999  5.8  7.4  0.30  2.87 99.00 323 1028.5  12.0  18.2 999.0 99.0 99.00
2020 09 10 13 00 999  6.0  7.4  0.30  2.81 99.00 999 1028.4  12.1  18.2 999.0 99.0 99.00
2020 09 10 13 20 999  6.3  8.1  0.31  2.80 99.00 999 1028.5  12.3  18.1 999.0 99.0 99.00
2020 09 10 13 40 999  5.9  6.9  0.32  3.19 99.00 999 1028.5  12.4  18.2 999.0 99.0 99.00
2020 09 10 14 00 999  5.2  7.4  0.33  2.99 99.00 319 1028.5  12.6  18.3 999.0 99.0 99.00
2020 09 10 14 20 999  6.0  7.5  0.31  2.87 99.00 999 1028.6  12.8  18.4 999.0 99.0 99.00
2020 09 10 14 40 999  5.8  7.2  0.30  2.88 99.00 323 1029.0  13.0  18.4 999.0 99.0 99.00
2020 09 10 15 00 999  6.6  8.4  0.31  2.74 99.00 312 1028.7  13.2  18.4 999.0 99.0 99.00
2020 09 10 15 20 999  6.3  8.0  0.30  2.64 99.00 304 1028.9  13.3  18.4 999.0 99.0 99.00
2020 09 10 15 40 999  5.8  7.3  0.32  2.69 99.00 322 1028.9  13.4  18.3 999.0 99.0 99.00
2020 09 10 16 00 999  5.7  7.3  0.31  2.58 99.00 316 1029.1  13.4  18.3 999.0 99.0 99.00
2020 09 10 16 20 999  6.1  7.4  0.30  2.80 99.00 999 1029.1  13.7  18.3 999.0 99.0 99.00
2020 09 10 16 40 999  5.8  7.4  0.29  2.70 99.00 320 1029.1  14.1  18.3 999.0 99.0 99.00
2020 09 10 17 00 999  6.3  8.6  0.28  2.64 99.00 999 1028.9  14.2  18.3 999.0 99.0 99.00
2020 09 10 17 20 999  6.5  8.1  0.28  2.51 99.00 310 1028.6  14.5  18.3 999.0 99.0 99.00
2020 09 10 17 40 999  6.1  7.5  0.29  2.68 99.00 319 1028.5  14.7  18.1 999.0 99.0 99.00
2020 09 10 18 00 999  6.4  8.2  0.28  2.50 99.00 314 1028.4  14.9  18.2 999.0 99.0 99.00
