#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 07 16 12 00 999  3.9  5.7  0.98  4.89 99.00  94 9999.0  22.2  24.5  21.4 99.0 99.00
2020 07 16 12 10 999  4.1  5.5  0.99  5.00 99.00 315 9999.0  22.1  24.5  21.4 99.0 99.00
2020 07 16 12 20 999  4.4  6.3  0.91  5.04 99.00  12 9999.0  22.1  24.5  21.4 99.0 99.00
2020 07 16 12 30 999  5.7  7.5  0.89  5.04 99.00 251 9999.0  22.0  24.5  21.5 99.0 99.00
2020 07 16 12 40 999  7.5 10.4  0.88  5.09 99.00  36 9999.0  21.9  24.5  21.6 99.0 99.00
2020 07 16 12 50 999  7.7 10.1  0.93  4.96 99.00  56 9999.0  21.9  24.5  21.5 99.0 99.00
2020 07 16 13 00 999  7.8 10.0  0.92  4.87 99.00 181 9999.0  22.0  24.5  21.4 99.0 99.00
2020 07 16 13 10 999  7.5  9.6  0.95  4.70 99.00 337 9999.0  22.0  24.5  21.2 99.0 99.00
2020 07 16 13 20 999  7.5  9.8  1.00  4.70 99.00 999 9999.0  21.9  24.5  21.1 99.0 99.00
2020 07 16 13 30 999  7.3 10.0  1.12  4.70 99.00 999 9999.0  21.8  24.5  20.9 99.0 99.00
2020 07 16 13 40 999  7.4  9.4  1.14  4.74 99.00 333 9999.0  21.8  24.5  20.6 99.0 99.00
2020 07 16 13 50 999  6.5  9.2  1.23  4.74 99.00 999 9999.0  21.8  24.5  20.7 99.0 99.00
2020 07 16 14 00 999  6.1  8.2  1.19  4.74 99.00 999 9999.0  21.9  24.5  20.6 99.0 99.00
2020 07 16 14 10 999  6.4  8.4  1.19  4.61 99.00  84 9999.0  21.9  24.5  20.4 99.0 99.00
2020 07 16 14 20 999  6.3  8.5  1.13  4.61 99.00 999 9999.0  22.0  24.5  20.8 99.0 99.00
2020 07 16 14 30 999  6.5  8.4  1.12  4.61 99.00  17 9999.0  21.9  24.5  20.7 99.0 99.00
2020 07 16 14 40 999  6.5  8.2  1.32  4.61 99.00 116 9999.0  21.9  24.5  20.7 99.0 99.00
2020 07 16 14 50 999  6.0  7.9  1.40  4.61 99.00 999 9999.0  21.8  24.5  20.6 99.0 99.00
2020 07 16 15 00 999  5.9  7.7  1.40  4.69 99.00 339 9999.0  21.8  24.5  20.6 99.0 99.00
2020 07 16 15 10 999  5.2  7.1  1.34  4.69 99.00 162 9999.0  21.9  24.5  20.4 99.0 99.00
2020 07 16 15 20 999  5.5  7.4  1.26  4.97 99.00   5 9999.0  22.1  24.5  20.4 99.0 99.00
2020 07 16 15 40 999  5.9  8.0  1.36  5.14 99.00  18 9999.0  22.1  24.5  20.4 99.0 99.00
2020 07 16 15 50 999  6.0  7.7  1.41  4.99 99.00 350 9999.0  22.2  24.5  20.4 99.0 99.00
2020 07 16 16 00 999  6.3  8.2  1.32  4.99 99.00   0 9999.0  22.2  24.5  20.5 99.0 99.00
2020 07 16 16 10 999  6.7  8.7  1.32  5.12 99.00 328 9999.0  22.2  24.5  20.5 99.0 99.00
2020 07 16 16 20 999  6.8  8.9  1.30  5.12 99.00 100 9999.0  22.3  24.6  20.6 99.0 99.00
2020 07 16 16 30 999  6.4  8.2  1.31  5.12 99.00 999 9999.0  22.3  24.6  20.5 99.0 99.00
2020 07 16 16 40 999  6.3  8.1  1.34  5.12 99.00  37 9999.0  22.4  24.6  20.4 99.0 99.00
2020 07 16 16 50 999  6.6  8.4  1.30  5.12 99.00  98 9999.0  22.4  24.6  20.1 99.0 99.00
2020 07 16 17 00 999  6.1  8.3  1.26  5.12 99.00 999 9999.0  22.4  24.6  20.2 99.0 99.00
2020 07 16 17 10 999  6.3  8.0  1.18  5.12 99.00 999 9999.0  22.5  24.6  20.3 99.0 99.00
2020 07 16 17 20 999  6.3  8.0  1.17  5.24 99.00  50 9999.0  22.6  24.6  20.2 99.0 99.00
2020 07 16 17 30 999  6.3  9.1  1.12  5.16 99.00  74 9999.0  22.7  24.6  20.3 99.0 99.00
2020 07 16 17 40 999  6.3  8.6  1.15  4.88 99.00 310 9999.0  22.7  24.6  20.5 99.0 99.00
2020 07 16 17 50 999  6.4  8.7  1.20  4.88 99.00 999 9999.0  22.7  24.6  20.4 99.0 99.00
2020 07 16 18 00 999  6.0  8.0  1.21  4.88 99.00 257 9999.0  22.7  24.6  20.5 99.0 99.00
2020 07 16 18 10 999  6.1  7.6  1.23  4.88 99.00 108 9999.0  22.7  24.6  20.4 99.0 99.00
2020 07 16 18 20 999  6.1  8.3  1.26  4.88 99.00 999 9999.0  22.6  24.6  20.3 99.0 99.00
2020 07 16 18 30 999  6.1  8.0  1.28  4.88 99.00  37 9999.0  22.6  24.6  20.3 99.0 99.00
2020 07 16 18 50 999  6.6  8.5  1.23  4.88 99.00  58 9999.0  22.4  24.6  20.4 99.0 99.00
2020 07 16 19 00 999  6.0  8.1  1.23  4.88 99.00 121 9999.0  22.4  24.6  20.2 99.0 99.00
2020 07 16 19 10 999  5.8  8.0  1.22  4.88 99.00 174 9999.0  22.3  24.7  19.8 99.0 99.00
2020 07 16 19 20 999  5.5  7.3  1.25  4.88 99.00 999 9999.0  22.3  24.7  19.8 99.0 99.00
2020 07 16 19 30 999  5.2  7.0  1.21  4.63 99.00 336 9999.0  22.3  24.7  19.8 99.0 99.00
2020 07 16 19 40 999  5.0  7.0  1.25  4.63 99.00 999 9999.0  22.3  24.7  19.6 99.0 99.00
2020 07 16 19 50 999  4.7  6.4  1.22  4.75 99.00  28 9999.0  22.3  24.7  19.6 99.0 99.00
2020 07 16 20 00 999  4.8  6.5  1.20  4.75 99.00 999 9999.0  22.2  24.7  19.4 99.0 99.00
2020 07 16 20 10 999  4.6  6.3  1.06  4.55 99.00 293 9999.0  22.3  24.7  19.5 99.0 99.00
2020 07 16 20 20 999  4.3  6.5  1.00  4.43 99.00  39 9999.0  22.2  24.7  19.7 99.0 99.00
2020 07 16 20 30 999  4.5  6.1  0.97  4.57 99.00 330 9999.0  22.2  24.7  19.6 99.0 99.00
2020 07 16 20 40 999  4.7  6.5  1.03  4.55 99.00 344 9999.0  22.2  24.8  19.6 99.0 99.00
2020 07 16 20 50 999  4.9  6.7  1.01  4.75 99.00 241 9999.0  22.2  24.8  19.6 99.0 99.00
2020 07 16 21 00 999  5.0  6.7  1.01  4.52 99.00 340 9999.0  22.2  24.8  19.6 99.0 99.00
2020 07 16 21 10 999  4.9  6.6  0.97  4.53 99.00 327 9999.0  22.2  24.8  19.6 99.0 99.00
2020 07 16 21 20 999  4.8  6.7  1.00  4.39 99.00 323 9999.0  22.1  24.8  19.4 99.0 99.00
2020 07 16 21 30 999  4.1  5.7  1.04  4.39 99.00 180 9999.0  22.2  24.8  19.6 99.0 99.00
2020 07 16 21 40 999  4.3  5.6  1.05  4.58 99.00  22 9999.0  22.2  24.8  19.4 99.0 99.00
2020 07 16 21 50 999  4.1  6.0  1.05  4.68 99.00  32 9999.0  22.2  24.8  19.6 99.0 99.00
2020 07 16 22 00 999  4.5  6.2  1.03  4.82 99.00  11 9999.0  22.3  24.8  19.5 99.0 99.00
2020 07 16 22 10 999  4.0  5.6  1.02  4.90 99.00   5 9999.0  22.3  24.8  19.5 99.0 99.00
2020 07 16 22 20 999  3.9  5.3  0.99  4.92 99.00 334 9999.0  22.4  24.8  19.6 99.0 99.00
2020 07 16 22 30 999  4.2  5.8  0.96  4.80 99.00  65 9999.0  22.4  24.8  19.7 99.0 99.00
2020 07 16 22 40 999  4.6  5.8  0.92  4.70 99.00 346 9999.0  22.4  24.8  19.8 99.0 99.00
2020 07 16 22 50 999  4.5  6.0  0.93  4.78 99.00 204 9999.0  22.4  24.8  19.9 99.0 99.00
2020 07 16 23 00 999  4.2  5.5  0.91  4.67 99.00  72 9999.0  22.3  24.8  20.0 99.0 99.00
2020 07 16 23 10 999  3.7  5.1  0.91  4.58 99.00 117 9999.0  22.3  24.8  19.9 99.0 99.00
2020 07 16 23 20 999  3.1  4.5  0.85  4.71 99.00  11 9999.0  22.4  24.8  20.1 99.0 99.00
2020 07 16 23 30 999  2.9  4.4  0.88  4.71 99.00 999 9999.0  22.4  24.8  19.9 99.0 99.00
2020 07 16 23 40 999  2.5  4.4  0.86  4.71 99.00 999 9999.0  22.4  24.8  20.0 99.0 99.00
2020 07 16 23 50 999  2.1  3.4  0.92  4.71 99.00 999 9999.0  22.5  24.8  19.9 99.0 99.00
2020 07 17 00 10 999  2.1  3.0  0.92  4.71 99.00 999 9999.0  22.5  24.8  19.9 99.0 99.00
2020 07 17 00 20 999  2.3  3.2  0.87  4.99 99.00 314 9999.0  22.4  24.8  20.0 99.0 99.00
2020 07 17 02 20 999  2.6  3.8  0.58  4.97 99.00 264 9999.0  23.1  24.7  19.5 99.0 99.00
2020 07 17 02 30 999  2.5  3.5  0.57  4.80 99.00 149 9999.0  23.2  24.7  19.8 99.0 99.00
2020 07 17 03 10 999  2.7  3.7  0.52  4.77 99.00  47 9999.0  23.2  24.7  19.9 99.0 99.00
2020 07 17 03 30 999  2.1  3.0  0.50  4.79 99.00 246 9999.0  23.1  24.6  19.5 99.0 99.00
2020 07 17 03 40 999  2.6  3.5  0.48  4.88 99.00  67 9999.0  23.1  24.6  19.3 99.0 99.00
2020 07 17 04 00 999  2.9  3.9  0.46  4.84 99.00 167 9999.0  23.0  24.6  19.9 99.0 99.00
2020 07 17 04 10 999  2.9  3.9  0.48  4.71 99.00 108 9999.0  22.9  24.6  19.5 99.0 99.00
2020 07 17 04 20 999  2.9  3.8  0.48  4.62 99.00 104 9999.0  22.8  24.6  19.5 99.0 99.00
2020 07 17 04 30 999  2.8  3.8  0.48  4.72 99.00  76 9999.0  22.8  24.6  19.3 99.0 99.00
2020 07 17 04 40 999  2.3  3.2  0.48  4.69 99.00 145 9999.0  22.7  24.6  19.7 99.0 99.00
2020 07 17 04 50 999  2.2  2.9  0.47  4.95 99.00  13 9999.0  22.7  24.6  19.5 99.0 99.00
2020 07 17 05 00 999  2.2  2.9  0.46  4.64 99.00 150 9999.0  22.8  24.6  19.3 99.0 99.00
2020 07 17 05 10 999  2.3  3.4  0.43  4.68 99.00 156 9999.0  22.9  24.6  18.9 99.0 99.00
2020 07 17 05 20 999  2.8  4.1  0.42  4.44 99.00  79 9999.0  23.1  24.6  18.7 99.0 99.00
2020 07 17 05 30 999  3.8  5.0  0.40  4.64 99.00 211 9999.0  23.3  24.6  18.0 99.0 99.00
2020 07 17 05 40 999  3.9  5.1  0.40  4.64 99.00 196 9999.0  23.3  24.6  17.9 99.0 99.00
2020 07 17 05 50 999  3.9  4.8  0.41  4.74 99.00 126 9999.0  23.2  24.6  17.9 99.0 99.00
2020 07 17 06 00 999  3.7  4.7  0.42  4.77 99.00  82 9999.0  23.2  24.6  18.8 99.0 99.00
2020 07 17 06 10 999  4.0  4.9  0.42  4.82 99.00 270 9999.0  23.1  24.6  19.3 99.0 99.00
2020 07 17 06 20 999  3.9  5.1  0.42  4.86 99.00  83 9999.0  22.9  24.6  19.5 99.0 99.00
2020 07 17 06 30 999  4.3  5.3  0.42  4.75 99.00 133 9999.0  22.8  24.6  19.6 99.0 99.00
2020 07 17 06 40 999  4.4  6.0  0.43  4.64 99.00  31 9999.0  22.7  24.6  19.8 99.0 99.00
2020 07 17 06 50 999  4.0  5.3  0.42  4.64 99.00 156 9999.0  22.6  24.6  19.9 99.0 99.00
2020 07 17 07 00 999  4.3  5.3  0.41  4.62 99.00 152 9999.0  22.5  24.6  20.1 99.0 99.00
2020 07 17 07 30 999  5.1  6.4  0.38  3.66 99.00 157 9999.0  22.7  24.6  20.4 99.0 99.00
2020 07 17 07 40 999  4.9  6.3  0.39  3.88 99.00  39 9999.0  22.8  24.6  20.5 99.0 99.00
2020 07 17 07 50 999  4.9  6.1  0.42  4.76 99.00 238 9999.0  22.9  24.6  20.5 99.0 99.00
2020 07 17 08 00 999  4.9  5.9  0.43  4.65 99.00  94 9999.0  22.9  24.6  20.6 99.0 99.00
2020 07 17 08 10 999  4.9  6.0  0.43  4.57 99.00 170 9999.0  22.8  24.6  20.5 99.0 99.00
2020 07 17 08 20 999  4.7  5.7  0.41  4.67 99.00 209 9999.0  22.7  24.6  20.5 99.0 99.00
2020 07 17 08 30 999  4.6  5.6  0.42  4.80 99.00 123 9999.0  22.8  24.6  20.5 99.0 99.00
2020 07 17 08 40 999  4.3  5.4  0.42  4.67 99.00 191 9999.0  22.7  24.6  20.7 99.0 99.00
2020 07 17 08 50 999  4.5  5.7  0.43  4.61 99.00 194 9999.0  22.8  24.6  20.6 99.0 99.00
2020 07 17 09 00 999  4.3  5.2  0.43  4.55 99.00 212 9999.0  22.7  24.6  20.6 99.0 99.00
2020 07 17 09 10 999  4.3  5.4  0.42  4.68 99.00 118 9999.0  22.5  24.6  20.6 99.0 99.00
2020 07 17 09 20 999  3.9  4.6  0.42  4.74 99.00 172 9999.0  22.4  24.6  20.7 99.0 99.00
2020 07 17 09 30 999  3.8  5.0  0.41  4.74 99.00 999 9999.0  22.5  24.6  20.9 99.0 99.00
2020 07 17 09 40 999  3.8  4.9  0.41  3.87 99.00 255 9999.0  22.8  24.5  21.0 99.0 99.00
2020 07 17 09 50 999  3.8  5.0  0.40  3.83 99.00 151 9999.0  22.8  24.5  21.0 99.0 99.00
2020 07 17 10 00 999  3.5  4.4  0.39  3.76 99.00 133 9999.0  22.8  24.5  21.1 99.0 99.00
2020 07 17 10 10 999  3.6  4.4  0.38  4.53 99.00 181 9999.0  22.7  24.5  21.1 99.0 99.00
2020 07 17 10 20 999  3.2  4.2  0.38  4.57 99.00 202 9999.0  22.7  24.5  21.3 99.0 99.00
2020 07 17 10 30 999  3.1  4.2  0.38  4.53 99.00 210 9999.0  22.6  24.5  21.2 99.0 99.00
2020 07 17 10 40 999  3.2  4.0  0.37  3.85 99.00 278 9999.0  22.2  24.5  21.1 99.0 99.00
2020 07 17 10 50 999  2.7  3.5  0.35  3.82 99.00 237 9999.0  22.0  24.5  20.9 99.0 99.00
2020 07 17 11 00 999  2.8  3.5  0.34  3.73 99.00 165 9999.0  22.0  24.5  20.8 99.0 99.00
2020 07 17 11 10 999  2.5  3.1  0.32  4.46 99.00 135 9999.0  22.1  24.5  20.7 99.0 99.00
2020 07 17 11 20 999  2.7  3.5  0.33  4.21 99.00 289 9999.0  22.2  24.5  20.8 99.0 99.00
2020 07 17 11 30 999  2.7  3.3  0.32  4.19 99.00 208 9999.0  22.3  24.5  20.9 99.0 99.00
2020 07 17 11 40 999  2.7  3.4  0.32  4.11 99.00 252 9999.0  22.3  24.5  20.8 99.0 99.00
2020 07 17 11 50 999  2.9  3.6  0.31  4.27 99.00 168 9999.0  22.3  24.5  20.8 99.0 99.00
2020 07 17 12 00 999  3.3  4.5  0.30  4.33 99.00 209 9999.0  22.2  24.5  20.6 99.0 99.00
2020 07 17 12 10 999  3.6  4.4  0.30  4.33 99.00 233 9999.0  21.9  24.5  20.5 99.0 99.00
2020 07 17 12 20 999  3.8  4.7  0.30  4.25 99.00 231 9999.0  22.1  24.5  20.7 99.0 99.00
2020 07 17 12 30 999  3.8  4.8  0.30  4.28 99.00 231 9999.0  22.2  24.5  20.7 99.0 99.00
2020 07 17 12 40 999  3.6  4.6  0.29  4.28 99.00 113 9999.0  22.4  24.5  20.5 99.0 99.00
2020 07 17 12 50 999  3.4  4.4  0.30  4.33 99.00 191 9999.0  22.7  24.5  20.7 99.0 99.00
2020 07 17 13 00 999  3.1  3.8  0.31  4.15 99.00 175 9999.0  22.8  24.5  20.5 99.0 99.00
2020 07 17 13 10 999  3.1  4.0  0.31  4.16 99.00 179 9999.0  23.2  24.5  20.4 99.0 99.00
2020 07 17 13 20 999  3.3  4.1  0.30  4.08 99.00 205 9999.0  23.3  24.5  20.3 99.0 99.00
2020 07 17 13 30 999  3.2  4.0  0.29  4.04 99.00 353 9999.0  23.5  24.5  20.5 99.0 99.00
2020 07 17 13 40 999  3.2  4.0  0.28  3.92 99.00 222 9999.0  23.7  24.6  20.1 99.0 99.00
2020 07 17 13 50 999  2.9  3.7  0.29  3.92 99.00 999 9999.0  23.8  24.6  20.3 99.0 99.00
2020 07 17 14 00 999  2.7  3.5  0.28  3.91 99.00 193 9999.0  23.9  24.6  20.3 99.0 99.00
2020 07 17 14 10 999  2.5  3.1  0.27  3.91 99.00   6 9999.0  24.0  24.6  20.5 99.0 99.00
2020 07 17 14 20 999  2.5  3.2  0.25  3.75 99.00   6 9999.0  24.2  24.6  20.6 99.0 99.00
2020 07 17 14 30 999  2.4  3.2  0.24  3.67 99.00 359 9999.0  24.3  24.6  20.6 99.0 99.00
2020 07 17 14 40 999  2.6  3.1  0.22  3.07 99.00 297 9999.0  24.5  24.7  20.6 99.0 99.00
2020 07 17 14 50 999  2.6  3.2  0.21  3.13 99.00 360 9999.0  24.6  24.7  20.6 99.0 99.00
2020 07 17 15 00 999  2.5  3.1  0.21  3.26 99.00 306 9999.0  24.6  24.8  20.8 99.0 99.00
2020 07 17 15 10 999  2.8  3.5  0.20  3.94 99.00 161 9999.0  24.8  24.8  20.7 99.0 99.00
2020 07 17 15 20 999  2.6  3.3  0.19  3.94 99.00 340 9999.0  24.9  24.8  20.5 99.0 99.00
2020 07 17 15 40 999  2.7  3.3  0.18  3.60 99.00  14 9999.0  25.0  24.9  20.5 99.0 99.00
2020 07 17 15 50 999  2.6  3.1  0.19  3.60 99.00 999 9999.0  25.0  24.9  20.4 99.0 99.00
2020 07 17 16 00 999  2.4  3.1  0.19  3.62 99.00  35 9999.0  25.1  25.0  20.4 99.0 99.00
2020 07 17 16 20 999  2.5  3.0  0.19  3.78 99.00 189 9999.0  25.1  25.0  20.5 99.0 99.00
2020 07 17 16 30 999  2.3  2.8  0.19  3.77 99.00   5 9999.0  25.2  25.1  20.5 99.0 99.00
2020 07 17 16 40 999  1.9  2.5  0.18  3.75 99.00  22 9999.0  25.2  25.1  20.5 99.0 99.00
2020 07 17 16 50 999  1.7  2.4  0.19  3.75 99.00 999 9999.0  25.3  25.2  20.6 99.0 99.00
2020 07 17 17 00 999  1.6  2.3  0.18  3.69 99.00 357 9999.0  25.4  25.3  20.5 99.0 99.00
2020 07 17 17 10 999  1.3  1.8  0.18  3.69 99.00 999 9999.0  25.5  25.5  20.5 99.0 99.00
2020 07 17 17 20 999  1.0  1.5  0.19  3.11 99.00 212 9999.0  25.6  25.6  20.3 99.0 99.00
2020 07 17 17 40 999  1.3  1.7  0.17  3.06 99.00   4 9999.0  25.8  26.0  20.6 99.0 99.00
2020 07 17 17 50 999  1.4  1.9  0.15  3.05 99.00  50 9999.0  26.2  26.1  20.3 99.0 99.00
2020 07 17 18 00 999  1.1  1.7  0.16  3.05 99.00   3 9999.0  26.5  26.2  20.2 99.0 99.00
2020 07 17 18 10 999  1.3  1.9  0.15  3.05 99.00 999 9999.0  26.6  26.4  20.4 99.0 99.00
2020 07 17 18 20 999  0.8  1.3  0.15  3.05 99.00 999 9999.0  26.8  26.5  20.2 99.0 99.00
2020 07 17 18 30 999  0.8  1.4  0.16  2.79 99.00  40 9999.0  26.9 999.0  20.2 99.0 99.00
2020 07 17 18 40 999  1.2  1.6  0.15  3.28 99.00  30 9999.0  27.1 999.0  20.4 99.0 99.00
2020 07 17 18 50 999  0.8  1.3  0.16  3.21 99.00  66 9999.0  27.2 999.0  20.4 99.0 99.00
2020 07 17 19 00 999  0.6  1.1  0.15  3.48 99.00  11 9999.0  27.4 999.0  20.3 99.0 99.00
2020 07 17 19 10 999  0.5  1.1  0.16  3.48 99.00 999 9999.0  27.6 999.0  20.2 99.0 99.00
2020 07 17 19 20 999  0.2  0.6  0.14  3.47 99.00  31 9999.0  27.6 999.0  20.2 99.0 99.00
2020 07 17 19 40 999  0.9  1.4  0.14  3.48 99.00 999 9999.0  26.9 999.0  20.1 99.0 99.00
2020 07 17 19 50 999  0.7  1.4  0.14  3.50 99.00  15 9999.0  27.1 999.0  19.9 99.0 99.00
2020 07 17 20 00 999  0.6  1.2  0.14  2.99 99.00 161 9999.0  27.2 999.0  20.0 99.0 99.00
2020 07 17 20 10 999  0.8  1.2  0.14  2.41 99.00 166 9999.0  27.3 999.0  20.1 99.0 99.00
2020 07 17 20 20 999  0.9  1.3  0.15  2.41 99.00 999 9999.0  27.7 999.0  20.2 99.0 99.00
2020 07 17 20 30 999  0.8  1.4  0.15 99.00 99.00  55 9999.0  28.1 999.0  19.9 99.0 99.00
2020 07 17 20 40 999  0.9  1.6  0.14 99.00 99.00 360 9999.0  27.8 999.0  20.0 99.0 99.00
2020 07 17 20 50 999  1.6  2.7  0.13  2.35 99.00  49 9999.0  27.3 999.0  20.8 99.0 99.00
2020 07 17 21 00 999  2.0  2.9  0.12  2.51 99.00  87 9999.0  27.0 999.0  21.6 99.0 99.00
2020 07 17 21 10 999  1.6  2.3  0.13  2.51 99.00 143 9999.0  26.8 999.0  21.8 99.0 99.00
2020 07 17 21 20 999  1.3  2.1  0.13  2.51 99.00 999 9999.0  26.8 999.0  21.7 99.0 99.00
2020 07 17 21 30 999  1.4  1.9  0.13  2.28 99.00 153 9999.0  27.0 999.0  21.6 99.0 99.00
2020 07 17 21 40 999  1.6  2.1  0.13  2.64 99.00  25 9999.0  27.0 999.0  21.3 99.0 99.00
2020 07 17 21 50 999  1.4  2.0  0.14  2.47 99.00 149 9999.0  27.0 999.0  21.4 99.0 99.00
2020 07 17 22 00 999  1.7  2.4  0.14  2.81 99.00  21 9999.0  27.2 999.0  21.5 99.0 99.00
2020 07 17 22 10 999  2.0  3.1  0.15  2.81 99.00 999 9999.0  27.4 999.0  21.2 99.0 99.00
2020 07 17 22 30 999  1.7  3.6  0.16  2.44 99.00 164 9999.0  27.8 999.0  21.2 99.0 99.00
2020 07 17 22 40 999  3.7  5.2  0.15 99.00 99.00 158 9999.0  28.1 999.0  21.4 99.0 99.00
2020 07 17 22 50 999  4.2  5.3  0.17 99.00 99.00 166 9999.0  28.1 999.0  20.9 99.0 99.00
2020 07 17 23 00 999  4.3  5.8  0.20 99.00 99.00 156 9999.0  28.0  26.6  21.5 99.0 99.00
2020 07 17 23 10 999  3.8  4.7  0.21 99.00 99.00 176 9999.0  27.9  26.5  21.6 99.0 99.00
2020 07 17 23 20 999  3.8  5.0  0.21 99.00 99.00 155 9999.0  27.8  26.6  21.6 99.0 99.00
2020 07 17 23 30 999  4.1  5.0  0.23 99.00 99.00 999 9999.0  27.8  26.5  21.4 99.0 99.00
2020 07 17 23 40 999  3.8  4.8  0.24 99.00 99.00 174 9999.0  27.7  26.4  21.8 99.0 99.00
2020 07 17 23 50 999  3.9  5.6  0.25 99.00 99.00 184 9999.0  27.7  26.3  21.5 99.0 99.00
2020 07 18 00 10 999  4.1  5.2  0.26 99.00 99.00 194 9999.0  27.5  26.2  21.4 99.0 99.00
2020 07 18 00 20 999  3.9  5.2  0.26 99.00 99.00 181 9999.0  27.3  26.1  21.6 99.0 99.00
2020 07 18 00 30 999  3.2  4.4  0.26 99.00 99.00 191 9999.0  27.2  26.1  21.9 99.0 99.00
2020 07 18 00 40 999  3.2  4.0  0.26 99.00 99.00 184 9999.0  27.1  26.0  21.9 99.0 99.00
2020 07 18 00 50 999  3.1  4.0  0.26 99.00 99.00 216 9999.0  27.0  26.0  21.9 99.0 99.00
2020 07 18 01 00 999  2.9  3.6  0.26 99.00 99.00 999 9999.0  26.8  26.0  22.3 99.0 99.00
2020 07 18 01 10 999  3.5  4.3  0.24 99.00 99.00 244 9999.0  26.8  26.0  22.0 99.0 99.00
2020 07 18 01 20 999  3.2  4.3  0.22 99.00 99.00 224 9999.0  26.7  26.0  22.1 99.0 99.00
2020 07 18 01 30 999  2.8  3.4  0.21 99.00 99.00 234 9999.0  26.5  25.9  22.2 99.0 99.00
2020 07 18 01 40 999  2.8  3.4  0.21 99.00 99.00 252 9999.0  26.3  25.9  22.2 99.0 99.00
2020 07 18 01 50 999  2.9  3.6  0.21 99.00 99.00 999 9999.0  26.2  25.8  22.1 99.0 99.00
2020 07 18 02 00 999  2.8  3.3  0.21 99.00 99.00 228 9999.0  26.1  25.8  22.0 99.0 99.00
2020 07 18 02 10 999  2.5  3.0  0.20 99.00 99.00 218 9999.0  25.9  25.7  22.1 99.0 99.00
2020 07 18 02 20 999  2.5  3.0  0.18 99.00 99.00 213 9999.0  25.8  25.7  22.1 99.0 99.00
2020 07 18 02 30 999  2.5  2.9  0.16 99.00 99.00 249 9999.0  25.7  25.7  22.0 99.0 99.00
2020 07 18 02 40 999  2.5  3.0  0.16 99.00 99.00 230 9999.0  25.7  25.6  22.0 99.0 99.00
2020 07 18 02 50 999  2.3  2.9  0.16 99.00 99.00 999 9999.0  25.6  25.6  22.3 99.0 99.00
2020 07 18 03 00 999  2.5  2.9  0.16 99.00 99.00 169 9999.0  25.5  25.6  22.3 99.0 99.00
2020 07 18 03 10 999  2.6  3.2  0.16 99.00 99.00 238 9999.0  25.4  25.6  22.0 99.0 99.00
2020 07 18 03 20 999  2.8  3.5  0.16 99.00 99.00 999 9999.0  25.4  25.6  22.0 99.0 99.00
2020 07 18 03 30 999  2.9  3.4  0.15 99.00 99.00 999 9999.0  25.3  25.6  22.1 99.0 99.00
2020 07 18 03 40 999  2.9  3.5  0.14 99.00 99.00 243 9999.0  25.2  25.6  22.2 99.0 99.00
2020 07 18 03 50 999  3.0  3.6  0.13 99.00 99.00 999 9999.0  25.1  25.6  22.2 99.0 99.00
2020 07 18 04 00 999  3.1  3.7  0.13 99.00 99.00 144 9999.0  25.1  25.6  22.2 99.0 99.00
2020 07 18 04 10 999  3.2  4.0  0.15 99.00 99.00 999 9999.0  25.0  25.7  22.2 99.0 99.00
2020 07 18 04 30 999  3.7  4.6  0.16 99.00 99.00 157 9999.0  24.8  25.7  22.1 99.0 99.00
2020 07 18 04 40 999  3.8  4.5  0.16 99.00 99.00 178 9999.0  24.8  25.7  22.1 99.0 99.00
2020 07 18 04 50 999  4.1  5.0  0.17 99.00 99.00 179 9999.0  24.7  25.7  22.0 99.0 99.00
2020 07 18 05 00 999  4.5  5.5  0.19 99.00 99.00 203 9999.0  24.7  25.7  21.8 99.0 99.00
2020 07 18 05 10 999  4.7  5.7  0.20 99.00 99.00 157 9999.0  24.8  25.7  21.6 99.0 99.00
2020 07 18 05 20 999  5.3  6.4  0.22 99.00 99.00 206 9999.0  24.8  25.7  21.4 99.0 99.00
2020 07 18 05 30 999  5.0  6.0  0.25 99.00 99.00 177 9999.0  24.7  25.6  21.4 99.0 99.00
2020 07 18 05 40 999  5.0  6.0  0.29 99.00 99.00 181 9999.0  24.6  25.6  21.2 99.0 99.00
2020 07 18 05 50 999  4.7  5.6  0.30 99.00 99.00 168 9999.0  24.5  25.6  21.2 99.0 99.00
2020 07 18 06 00 999  4.7  5.6  0.30 99.00 99.00 174 9999.0  24.4  25.6  21.3 99.0 99.00
2020 07 18 06 10 999  5.0  6.3  0.30 99.00 99.00 344 9999.0  24.3  25.5  21.2 99.0 99.00
2020 07 18 06 20 999  5.1  6.1  0.30 99.00 99.00 184 9999.0  24.2  25.5  21.2 99.0 99.00
2020 07 18 06 30 999  5.5  6.8  0.29 99.00 99.00 192 9999.0  24.2  25.5  21.2 99.0 99.00
2020 07 18 06 40 999  5.8  7.1  0.29 99.00 99.00 175 9999.0  24.1  25.4  21.2 99.0 99.00
2020 07 18 06 50 999  6.1  7.6  0.32 99.00 99.00 999 9999.0  24.1  25.4  21.1 99.0 99.00
2020 07 18 07 00 999  5.9  7.4  0.34 99.00 99.00 186 9999.0  24.0  25.3  21.1 99.0 99.00
